StartTime,Flgs,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,TotPkts,TotBytes,State
15:23:57.415582, e        ,tcp,40.115.49.158,57689,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:23:59.679646, e        ,tcp,193.163.125.42,42468,   ->,137.184.18.211,17406,2,112,RST
15:24:00.452307, e        ,tcp,92.63.197.133,52039,   ->,137.184.18.211,31703,3,166,RST
15:24:00.702878, e        ,tcp,91.198.115.28,2591,   ->,137.184.18.211,18080,21,1791,FIN
15:24:06.339888, e        ,tcp,54.149.99.181,62758,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:24:09.954172, e s      ,tcp,209.222.252.3,38831,   ->,137.184.18.211,18080,88,7024,FIN
15:24:15.847262, e        ,tcp,79.70.87.254,46406,   ->,137.184.18.211,5555,2,128,RST
15:24:16.003454, e        ,tcp,91.198.115.29,19400,   ->,137.184.18.211,18080,21,1791,FIN
15:24:19.708350, e        ,tcp,40.115.49.158,62380,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:24:21.388080, e        ,tcp,87.110.98.127,41603,   ->,137.184.18.211,5555,2,128,RST
15:24:29.671281, e        ,tcp,45.143.203.95,48584,   ->,137.184.18.211,60213,3,166,RST
15:24:31.015729, e        ,tcp,91.198.115.30,5095,   ->,137.184.18.211,18080,22,1857,FIN
15:24:32.019044, e        ,tcp,54.149.99.181,52814,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:24:35.119687, e        ,tcp,92.63.197.133,52039,   ->,137.184.18.211,31638,3,166,RST
15:24:36.828783, M        ,tcp,137.184.18.211,42002,   ->,169.254.169.254,http,10,2103,FIN
15:24:41.689334, e        ,tcp,40.115.49.158,50176,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:24:47.273301, e        ,tcp,192.241.219.197,33228,   ->,137.184.18.211,1527,2,110,RST
15:24:48.928044, e        ,tcp,188.166.161.209,61953,   ->,137.184.18.211,9010,2,110,RST
15:24:50.441871, e        ,icmp,52.83.32.160,0x0008,  <->,137.184.18.211,0x0600,2,106,ECO
15:24:56.136378, e        ,tcp,91.198.115.31,43339,   ->,137.184.18.211,18080,21,1791,FIN
15:24:56.199868, e        ,tcp,54.149.99.181,59239,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:25:03.755368, e        ,tcp,40.115.49.158,54727,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:25:10.083017, e s      ,tcp,209.222.252.3,17076,   ->,137.184.18.211,18080,63,5134,FIN
15:25:11.572713, e        ,tcp,91.198.115.32,19699,   ->,137.184.18.211,18080,22,1857,FIN
15:25:21.476603, e        ,tcp,92.63.197.83,45030,   ->,137.184.18.211,33647,3,166,RST
15:25:22.622147, e        ,tcp,54.149.99.181,49288,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:25:25.776684, e        ,tcp,167.94.146.75,60140,   ->,137.184.18.211,ms-sql-s,2,112,RST
15:25:26.649702, e        ,tcp,91.198.115.33,59617,   ->,137.184.18.211,18080,21,1791,FIN
15:25:26.964092, e        ,tcp,40.115.49.158,59231,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:25:28.303696, e        ,icmp,52.82.29.205,0x0008,  <->,137.184.18.211,0x0400,4,212,ECO
15:25:41.858649, e        ,tcp,91.198.115.34,8023,   ->,137.184.18.211,18080,21,1791,FIN
15:25:48.646872, e        ,tcp,54.149.99.181,55719,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:25:51.342259, e        ,tcp,45.143.203.15,44449,   ->,137.184.18.211,4142,3,166,RST
15:25:52.018403, e        ,tcp,40.115.49.158,64335,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:25:57.109152, e        ,tcp,91.198.115.35,62789,   ->,137.184.18.211,18080,21,1791,FIN
15:26:03.816996, e   t    ,tcp,116.62.223.211,54002,   ->,137.184.18.211,ms-wbt-server,8,505,RST
15:26:10.199064, e s      ,tcp,209.222.252.3,11927,   ->,137.184.18.211,18080,73,5978,FIN
15:26:12.279258, e        ,tcp,91.198.115.36,26697,   ->,137.184.18.211,18080,21,1791,FIN
15:26:13.367589, e        ,tcp,54.149.99.181,62144,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:26:13.747392, e        ,tcp,40.115.49.158,52463,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:26:16.119477, e        ,tcp,45.93.16.71,47908,   ->,137.184.18.211,50802,3,166,RST
15:26:17.165007, e        ,tcp,91.143.220.230,50417,   ->,137.184.18.211,18080,7,758,FIN
15:26:19.762977, e        ,tcp,101.68.211.3,omniorb,   ->,137.184.18.211,daap,2,112,RST
15:26:21.789101, e        ,udp,137.184.18.211,54940,  <->,185.125.190.58,ntp,2,180,CON
15:26:27.085370, e        ,tcp,92.63.197.156,47060,   ->,137.184.18.211,30469,3,166,RST
15:26:34.091387, e        ,icmp,52.83.98.132,0x0008,  <->,137.184.18.211,0x0400,2,106,ECO
15:26:34.682124, e        ,tcp,79.124.62.130,46826,   ->,137.184.18.211,14424,3,166,RST
15:26:35.254961, e        ,tcp,40.115.49.158,57251,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:26:36.850681, M        ,tcp,137.184.18.211,59284,   ->,169.254.169.254,http,11,2149,FIN
15:26:37.449982, e s      ,tcp,91.198.115.37,22529,   ->,137.184.18.211,18080,27,2247,FIN
15:26:41.213265, e        ,tcp,54.149.99.181,52201,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:26:43.402689, e        ,tcp,94.227.54.153,54908,   ->,137.184.18.211,18080,7,784,FIN
15:26:44.315152, e        ,tcp,68.183.52.2,48412,   ->,137.184.18.211,ssh,2,128,RST
15:26:47.961342, e        ,tcp,71.6.232.5,33140,   ->,137.184.18.211,http,2,112,RST
15:26:52.486091, e s      ,tcp,91.198.115.38,15215,   ->,137.184.18.211,18080,28,3045,FIN
15:26:57.367718, e        ,tcp,40.115.49.158,61951,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:27:06.352056, e        ,tcp,54.149.99.181,58622,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:27:06.662835, e        ,tcp,45.227.253.99,58210,   ->,137.184.18.211,1686,3,166,RST
15:27:07.718802, e        ,tcp,91.198.115.39,41480,   ->,137.184.18.211,18080,21,1791,FIN
15:27:10.688772, e s      ,tcp,209.222.252.3,38139,   ->,137.184.18.211,18080,75,6907,FIN
15:27:21.667011, e        ,tcp,40.115.49.158,50551,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:27:22.511277, e        ,tcp,176.111.174.111,42200,   ->,137.184.18.211,5393,3,166,RST
15:27:23.120727, e        ,tcp,91.198.115.40,25129,   ->,137.184.18.211,18080,24,1989,FIN
15:27:23.593389, e        ,tcp,92.204.136.57,47900,   ->,137.184.18.211,sip-tls,3,166,RST
15:27:28.534632, e        ,icmp,52.83.50.133,0x0008,  <->,137.184.18.211,0x0400,2,106,ECO
15:27:31.051627, e        ,tcp,54.149.99.181,65049,   ->,137.184.18.211,ms-wbt-server,7,468,RST
15:27:36.651445, e        ,tcp,89.190.156.133,58246,   ->,137.184.18.211,53261,3,166,RST
15:27:38.133312, e s      ,tcp,91.198.115.41,55964,   ->,137.184.18.211,18080,27,2247,FIN
